Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
00:00.0,11743.09,12141.17,11611,11662.75,22590.00901,00:00.0,268707361.7,162038,11746.54578,139823167.2,0
00:00.0,11662.75,11822,11487,11792.77,11433.24314,00:00.0,133780085,91470,5206.334511,60946657.13,0
00:00.0,11792.25,12079.51,11616,11975.03,12988.90098,00:00.0,154877387.9,120773,7483.212104,89326828.53,0
00:00.0,11975.04,12017.75,11843,11955.96,5748.755911,00:00.0,68634855.62,65646,3288.845297,39279129.36,0
00:00.0,11956.03,11972.2,11757,11919.98,7104.879539,00:00.0,84274179.94,68417,3807.650374,45192148.93,0
00:00.0,11919.98,11975,11786,11826.85,7627.427905,00:00.0,90647633.77,71696,4433.111937,52701258.13,0
00:00.0,11825.67,11923,11645,11692.81,9455.765571,00:00.0,111190897.7,88584,4240.623975,49921359.67,0
00:00.0,11692.82,11799.22,11521,11615.82,10117.75228,00:00.0,117721617.5,88332,4194.87537,48849554.79,0
00:00.0,11614.59,12060,11550,11999.77,11152.67597,00:00.0,131919946.5,90909,7498.09381,88842515.24,0
00:00.0,11994.17,12045.68,11778,11871.07,6712.667527,00:00.0,80070254.4,63762,3529.609947,42124568.17,0
00:00.0,11873.46,11934.35,11804,11873.42,4413.801559,00:00.0,52350839.72,53934,2039.777935,24204887.39,0
00:00.0,11873.42,11970,11700,11705.01,10332.3541,00:00.0,122050330.8,92682,4577.369573,54152174.81,0
00:00.0,11705.03,11896.46,11700,11743.37,6565.383852,00:00.0,77351438.79,73144,3249.310941,38301900.28,0
00:00.0,11743.33,11910,11700,11837.18,6605.043978,00:00.0,78142131.21,72451,3810.495634,45119756.73,0
00:00.0,11837.21,11965,11825.6,11879.99,4797.901568,00:00.0,57046053.06,54929,2867.857881,34106010.19,0
00:00.0,11879.98,11985,11751.61,11839.03,5814.327013,00:00.0,69009526.63,59635,2962.260325,35198267.79,0
00:00.0,11837.66,11890.2,11794,11829.75,3319.920538,00:00.0,39293581.37,40769,1980.27959,23445584.8,0
00:00.0,11828.87,11904.36,11350,11395.23,11735.29453,00:00.0,135932691.7,95052,3839.21074,44486941.78,0
00:00.0,11395.23,11517,11310,11413.87,13036.50373,00:00.0,148924603.7,91137,4382.682378,50051980.47,0
00:00.0,11413.13,11431.65,11270,11329.1,5471.734705,00:00.0,62174064.8,64898,2419.541055,27504877.39,0
00:00.0,11331.56,11397,11270,11309.31,3255.30653,00:00.0,36883496.38,47746,1527.150988,17310226.88,0
00:00.0,11309.24,11465,11286.3,11399.1,3250.413387,00:00.0,37002843.92,45749,1815.868672,20679676.49,0
00:00.0,11398.4,11424.94,11330.11,11371.71,2880.220814,00:00.0,32751372.53,34305,1759.899967,20008275.57,0
00:00.0,11370.44,11482.86,11112.11,11469.94,8893.241539,00:00.0,100619587.7,73487,4907.78353,55640763.25,0
00:00.0,11469.63,11482.65,11350.01,11378,3395.76657,00:00.0,38757622.73,46929,1745.229258,19917688.64,0
00:00.0,11378.51,11445.57,11360,11383.14,2489.904608,00:00.0,28388038.95,42215,1333.787804,15208244.96,0
00:00.0,11385.44,11600,11301,11549.97,5863.359992,00:00.0,67342937.54,63549,3444.868969,39577962.07,0
00:00.0,11539.08,11577.89,11410,11446.44,2700.963068,00:00.0,31011784.54,41676,1554.748934,17850574.79,0
00:00.0,11447,11471.29,11340,11411.97,2691.355079,00:00.0,30677306.15,42800,1340.360661,15281303.12,0
00:00.0,11411.98,11415.01,11305.55,11328.01,3158.02306,00:00.0,35868921.39,44818,1502.363611,17070213.39,0
00:00.0,11328.01,11425,11235.32,11399.11,3982.746857,00:00.0,45279515.45,49393,2101.066558,23895636.34,0
00:00.0,11400,11449.15,11375,11443.89,2812.719171,00:00.0,32097765.85,41822,1595.553351,18210760.25,0
00:00.0,11446.1,11474.03,11375.28,11396.08,2222.41984,00:00.0,25390178.22,35457,1106.337764,12640114.27,0
00:00.0,11398.35,11456.16,11355.99,11394.06,1868.440873,00:00.0,21301604.38,33246,929.534913,10599773.12,0
00:00.0,11394.06,11402.39,11311,11364.96,3092.692675,00:00.0,35138853.84,37456,1224.500725,13919860.66,0
00:00.0,11364.96,11364.96,11200,11280.39,5547.642058,00:00.0,62596229.92,53322,2200.079722,24843253.84,0
00:00.0,11280.12,11298.93,10911,10951.09,12276.54761,00:00.0,136061374.9,97125,4613.471572,51085310.47,0
00:00.0,10952.74,10993,10788.45,10936.18,7592.339663,00:00.0,82720662.48,73150,3164.300954,34493300.56,0
00:00.0,10936.28,10981.69,10858.04,10892.71,2857.0668,00:00.0,31175749.97,43535,1351.670814,14751833.48,0
00:00.0,10893.36,10897.48,10541,10656.83,9686.608943,00:00.0,103555877.6,86050,4223.5851,45163415.88,0
00:00.0,10654.92,10670.79,10546.15,10620,4349.992776,00:00.0,46198649.74,50632,2136.728815,22691918.51,0
00:00.0,10619.98,10632.74,10410,10556.7,8557.984531,00:00.0,90010009.71,76884,4376.731437,46043906.82,0
00:00.0,10554.72,10697,10462,10514.08,7166.801153,00:00.0,75760862.15,71453,3749.546226,39640061.7,0
00:00.0,10514.05,10629,10100,10137.77,16440.95639,00:00.0,168763168,162459,7836.694623,80395653.21,0
00:00.0,10140.74,10283.94,9928.1,10050.37,8249.503711,00:00.0,83436161.94,87029,3757.34518,38036711.42,0
00:00.0,10055.16,10234.08,10030.52,10095.05,4803.615287,00:00.0,48620338.8,44639,2042.471082,20688488.19,0
00:00.0,10085.65,10219.7,9945.86,10158.55,6225.21748,00:00.0,62923226.91,61649,3201.573074,32362313.92,0
00:00.0,10160.14,10180,9911,10094.59,8517.943013,00:00.0,85410560.35,89972,4373.793538,43862137.57,0
00:00.0,10092.96,10165,9980,10106.68,6260.754488,00:00.0,63011733.53,56228,3318.020397,33414771.11,0
00:00.0,10106.68,10460,10090.57,10293.93,12366.92085,00:00.0,127739995.5,120880,6652.224827,68731734.82,0
00:00.0,10296.77,10417,10250,10324.61,4374.789967,00:00.0,45254707.49,58358,2186.602352,22620860.51,0
00:00.0,10327.02,10342.2,9750,9937,14294.8784,00:00.0,142676159.7,123103,5974.178045,59571593.94,0
00:00.0,9937.57,10225,9810,10148.92,8683.739644,00:00.0,87096889.39,84317,4597.127818,46173115.07,0
00:00.0,10146.73,10469,10037.97,10386.04,10560.46671,00:00.0,108077172.8,93788,6058.51682,62034638.53,0
00:00.0,10388.99,10536.03,10306,10451.75,8045.921049,00:00.0,83974103.83,77486,4060.501571,42365735.88,0
00:00.0,10451.75,10515,10222,10331.54,5798.347147,00:00.0,60179413.2,67688,2941.104931,30535302.96,0
00:00.0,10331.15,10421.92,10201,10284.87,4509.678674,00:00.0,46478854.68,57266,2512.282421,25893679.78,0
00:00.0,10285.33,10398.99,10252.88,10357.99,3224.592181,00:00.0,33330992.66,47366,1802.027048,18625505.16,0
00:00.0,10356.73,10465.14,10314.21,10333.23,4862.033477,00:00.0,50515173.35,59408,2545.699885,26459744.91,0
00:00.0,10330.76,10371,10252.36,10312.27,4487.978606,00:00.0,46324071.64,47980,2001.823453,20665405.01,0
00:00.0,10312.29,10357,10000,10167.24,8499.871175,00:00.0,86426037.6,72672,3999.528813,40737721.67,0
00:00.0,10167,10250,10049,10216.02,3416.427088,00:00.0,34701199.1,48103,1811.58812,18410702.82,0
00:00.0,10216.05,10278.88,10102.56,10113.99,2355.233651,00:00.0,23977109.28,34575,1133.433457,11544559.87,0
00:00.0,10112.97,10201.14,10080,10139.41,2309.566031,00:00.0,23401943.48,31857,1186.57557,12029196.6,0
00:00.0,10139.43,10439.93,10095.25,10394,6195.289089,00:00.0,63667871.76,60733,3872.979041,39799059.22,0
00:00.0,10392.92,10500,10354.14,10386.42,5743.226564,00:00.0,59832992.3,56612,3514.771343,36621366.33,0
00:00.0,10388.53,10467.47,10335,10371,4353.359357,00:00.0,45238695.62,41887,1676.183308,17441936.61,0
00:00.0,10372.07,10435,10285.01,10306.78,3128.72048,00:00.0,32390260.02,40041,1577.535838,16338653.08,0
00:00.0,10306.17,10439.99,10258.6,10398.23,3397.966848,00:00.0,35184328.89,39079,1821.030784,18863718.44,0
00:00.0,10398.23,10735.99,10350,10722.1,9548.872488,00:00.0,100788105.2,72666,5737.693216,60548522.84,0
00:00.0,10724.59,10780,10635.62,10672.81,7217.837086,00:00.0,77180322.07,58912,4282.268115,45790786.52,0
00:00.0,10670.77,10749,10591.41,10707.8,5804.837273,00:00.0,62024647.33,55041,2776.509969,29675391.47,0
00:00.0,10706.56,10825.1,10580,10685.88,6158.782664,00:00.0,65884107.74,56979,3180.546648,34050985.25,0
00:00.0,10685.59,10930,10618.01,10915.54,5115.022858,00:00.0,55171929.78,54345,2793.38784,30156450.82,0
00:00.0,10914.73,10949.96,10766,10788.84,5168.801877,00:00.0,56177117.84,47694,2562.873662,27856741.33,0
00:00.0,10788.97,10837.77,10714,10808.74,4599.789823,00:00.0,49609188.52,44238,2730.262046,29452088.09,0
00:00.0,10810,10811.56,10560,10708.82,8547.778536,00:00.0,91113071.07,66134,3511.47703,37456702.72,0
00:00.0,10708.82,10752,10580,10744.54,6101.661961,00:00.0,65021199.41,53575,2812.282586,29998904.62,0
00:00.0,10744.54,10797.44,10684,10734.1,3516.371123,00:00.0,37799107.24,43847,1832.277463,19696428.77,0
00:00.0,10734,10842.03,10650,10760.51,4364.518359,00:00.0,46944769.06,49577,2568.371942,27621656.64,0
00:00.0,10760.51,10804.13,10225.02,10323.18,11264.20318,00:00.0,118071566.3,87120,3864.484801,40640303.55,0
00:00.0,10322.05,10330.75,10111,10138.99,8420.226736,00:00.0,86116850.94,86276,3873.612677,39605395.07,0
00:00.0,10138.99,10254.97,10081,10179.01,5884.911286,00:00.0,59822077.5,64762,2720.823363,27675298.92,0
00:00.0,10179.01,10183.79,9921.16,9986.77,10913.86657,00:00.0,109256566,97482,5612.453116,56180780.92,0
00:00.0,9986.77,10158,9858,10106.28,6041.962319,00:00.0,60764490.23,66938,3276.699556,33000551.58,0
00:00.0,10107.14,10198.85,9980,10142.57,4830.549193,00:00.0,48857723.57,56236,2217.757048,22430804.82,0
00:00.0,10140.82,10163.56,9762,9872.48,8379.361415,00:00.0,83022827.99,81631,3996.807687,39626260.12,0
00:00.0,9872.72,10045,9860,9973.83,5122.57772,00:00.0,51093751.91,58213,2877.65651,28709139.87,0
00:00.0,9972.33,10070,9880.01,9966.53,5485.291131,00:00.0,54686058.09,65786,2758.163836,27518894.96,0
00:00.0,9966.68,10183.69,9950,10112.65,6859.056256,00:00.0,69174107.19,77685,4044.857406,40794428.81,0
00:00.0,10112.64,10242,10060,10161.22,5313.97682,00:00.0,53984090.84,68904,2719.2601,27626991.49,0
00:00.0,10164.91,10210,10089.28,10099.88,2899.379396,00:00.0,29410606.89,48929,1525.208761,15471251.98,0
00:00.0,10099.9,10156.94,10019.79,10134.81,3316.150412,00:00.0,33448771.67,50858,1804.717583,18207381.49,0
00:00.0,10139.33,10232,10089,10206.15,4049.225022,00:00.0,41179164.08,49606,2032.912392,20680140.22,0
00:00.0,10206.15,10208.83,10060,10116.96,3602.132015,00:00.0,36503492.91,46578,1610.327175,16323471.21,0
00:00.0,10115.9,10445,10093.04,10397.55,8971.083328,00:00.0,92618780.19,84156,5291.600118,54581733.92,0
00:00.0,10397.71,10444.32,10365.01,10403.81,3013.775674,00:00.0,31329083.62,42515,1618.062903,16823417.09,0
00:00.0,10402.01,10437.14,10265.29,10389.55,4597.969722,00:00.0,47653139.28,53153,2441.196167,25310494.14,0
00:00.0,10388.16,10419.42,10275.12,10346.8,2983.422278,00:00.0,30875724.29,40141,1395.597683,14440996.29,0
00:00.0,10346.28,10363.84,10236.28,10294.85,3453.597614,00:00.0,35591008.21,43331,1690.876667,17432156.2,0
00:00.0,10294.85,10294.85,9890,10007.79,9941.227633,00:00.0,99774092.15,87397,4336.500244,43517086.45,0
00:00.0,10007.09,10023.95,9933,9993.17,3597.748404,00:00.0,35925992.76,48379,1894.687096,18921186.96,0
00:00.0,9992.7,10125.6,9948.08,10101.93,3673.86988,00:00.0,36950158.42,44648,2163.022053,21754179.95,0
00:00.0,10101.95,10194.73,9969.38,10134.35,4042.591035,00:00.0,40845157.79,49331,2142.881098,21660605.51,0
00:00.0,10134.61,10168.26,10020.02,10120.47,2391.821285,00:00.0,24160845.86,35273,1263.340171,12765862.96,0
00:00.0,10120.51,10135.72,10010.11,10103.98,2472.949529,00:00.0,24902393.25,37613,1271.463123,12805707.31,0
00:00.0,10104,10163.99,10041.8,10117.62,2976.35524,00:00.0,30078109.4,39826,1591.770789,16090452.26,0
00:00.0,10115,10333,9966,10066.87,9988.626602,00:00.0,101227161.6,78026,4799.407514,48746898.97,0
00:00.0,10066.86,10141.88,9971.18,10061.23,3708.722782,00:00.0,37303178.66,46014,1491.296826,15014103.56,0
00:00.0,10061.23,10179,9906.97,10142.69,4733.18196,00:00.0,47461072.55,53204,2468.439312,24779448.03,0
00:00.0,10142.69,10604,10137.93,10276.8,16923.14301,00:00.0,176369118,122735,10470.27378,109131013.2,0
00:00.0,10276.82,10416,10255.13,10339.89,4704.18726,00:00.0,48616054.85,53147,2524.535037,26089313.04,0
00:00.0,10339.63,10448.47,10286,10389.59,4227.425299,00:00.0,43762479.51,50340,1998.673278,20702673.76,0
00:00.0,10389.59,10414.94,10286.12,10333.46,5331.028738,00:00.0,55183214.88,69638,2496.280049,25843738.35,0
00:00.0,10338.2,10399.82,10230,10325,5253.309383,00:00.0,54235000.59,54067,2646.340225,27332245.04,0
00:00.0,10325,10412,10200,10372.25,5248.417911,00:00.0,54083967.64,55389,2530.493081,26103595,0
00:00.0,10373.6,10391.08,10112,10200,9085.454828,00:00.0,93050448.63,64689,4003.158811,41089142.25,0
00:00.0,10200,10255.96,10127,10180.65,3857.198786,00:00.0,39319019.23,44210,1958.752645,19968877.83,0
00:00.0,10180.65,10215.98,10101,10130.63,3660.799191,00:00.0,37159630.05,46577,1752.311449,17794773.25,0
00:00.0,10130.63,10209.7,10051.08,10188.06,5892.081087,00:00.0,59715538.5,61604,3037.842823,30799594.18,0
00:00.0,10190.73,10244,10106.33,10164.01,3812.87225,00:00.0,38822142.67,42499,2040.803795,20791046.08,0
00:00.0,10163.99,10211.98,10117.46,10185.05,2094.369241,00:00.0,21273902.01,33309,1059.572615,10764411.45,0
00:00.0,10185.69,10189.27,10078.57,10095.57,2757.297865,00:00.0,27909105.79,34820,1156.806834,11715155.9,0
00:00.0,10094.09,10219.47,10060,10157.65,4169.04905,00:00.0,42286142.33,44493,2243.50393,22772954.87,0
00:00.0,10157.48,10165.99,10105.01,10147.74,2650.29765,00:00.0,26869900.96,35458,1298.40593,13165777.75,0
00:00.0,10146.42,10299,10142.92,10239.73,7036.543862,00:00.0,71811779.47,61279,4188.440713,42749682.24,0
00:00.0,10239.73,10274,9601.01,9683.94,20927.39471,00:00.0,206793507.9,151170,7933.877355,78312146.66,0
00:00.0,9685.23,9766.07,9647.15,9721,4569.97224,00:00.0,44364446.52,54073,2609.787811,25339689.75,0
00:00.0,9721,9724,9528.88,9589.98,6154.172588,00:00.0,59320274.52,62365,3259.61206,31428105.84,0
00:00.0,9589.98,9646.38,9320,9396.5,8825.657133,00:00.0,83726701.42,79208,3787.811749,35954474.08,0
00:00.0,9396.5,9498.98,9394.05,9467.76,5592.257025,00:00.0,52870147.83,57322,2732.387231,25835251.94,0
00:00.0,9466.45,9617.9,9376.99,9507.01,7540.535941,00:00.0,71420913.9,63462,3946.473074,37388555.62,0
00:00.0,9506.64,9569.61,9432.45,9509.04,4772.840827,00:00.0,45354015.71,47031,2484.18848,23610232.78,0
00:00.0,9509.99,9537.46,9447.11,9498.44,2647.231396,00:00.0,25146708.17,34499,1325.795854,12594643.83,0
00:00.0,9499.01,9540,9350.41,9468.47,5057.719497,00:00.0,47733378.19,44983,2696.340659,25456584.56,0
00:00.0,9468.5,9554,9440.75,9470,4320.905092,00:00.0,41027366.53,40197,2216.436154,21048658.95,0
00:00.0,9470.62,9630,9470,9574.75,5093.124016,00:00.0,48679726.19,48376,2819.566588,26951299.06,0
00:00.0,9572.26,9620,9548,9588.33,4183.713861,00:00.0,40101333.99,41142,2142.304954,20536195.12,0
00:00.0,9589.1,9604.03,9450.35,9571.66,4191.053624,00:00.0,39966647.84,44142,2131.098705,20329117.83,0
00:00.0,9572.13,9696,9555,9584.54,3987.802014,00:00.0,38346421.71,40430,2222.125791,21374564.89,0
00:00.0,9582.76,9655.77,9566.42,9611.26,2650.004232,00:00.0,25491774.03,30604,1248.102129,12004846.51,0
00:00.0,9611.02,9625,9576.71,9591.58,1617.659678,00:00.0,15532171.81,25335,799.9583,7681528.609,0
00:00.0,9588.25,9591.6,9520.58,9553.85,2620.100164,00:00.0,25051787,33571,1323.59642,12657020.25,0
00:00.0,9553.22,9610,9545.61,9595,2124.478946,00:00.0,20349419.64,29374,1141.321623,10932660.17,0
00:00.0,9594.96,9627.07,9556,9569.34,2742.320212,00:00.0,26297118.9,28475,1187.858217,11389469.14,0
00:00.0,9568.53,9684.51,9420.75,9587.47,5375.726842,00:00.0,51394485.08,51829,2857.311525,27345309.67,0
00:00.0,9588.74,9642.58,9579.34,9623.02,2091.658833,00:00.0,20113215.19,24202,1288.10491,12386594.06,0
00:00.0,9623.02,9630.21,9595.87,9608.1,1227.36864,00:00.0,11799059.03,19269,690.640764,6640145.747,0
00:00.0,9608.06,9610.19,9550,9571.05,2528.758266,00:00.0,24227755.55,29452,1205.86241,11553689.21,0
00:00.0,9571.99,9659,9545.46,9604.26,2638.327807,00:00.0,25295709.69,28204,1336.405922,12816692.15,0
00:00.0,9601.38,9632,9520,9616.96,3039.23834,00:00.0,29130374.79,32368,1502.758152,14410543.16,0
00:00.0,9615.3,9830,9597.89,9724.98,8020.052957,00:00.0,77947174.88,57829,5521.83844,53656370.06,0
00:00.0,9723.59,9793,9712.5,9743.16,5753.951049,00:00.0,56042094.02,38134,3728.597376,36308831.17,0
00:00.0,9741.76,9775,9735,9746.59,2765.475826,00:00.0,26958422.39,28806,1074.821415,10479563.61,0
00:00.0,9747.2,9846,9735,9827.91,4876.652685,00:00.0,47708519.75,42542,2916.741438,28540883.12,0
00:00.0,9826.27,9953.99,9776.07,9879,7331.688941,00:00.0,72376417.57,60913,3929.801938,38796686.84,0
00:00.0,9879,10184.62,9878.56,10163.68,10404.90011,00:00.0,104668917.5,79322,5904.716221,59395115.85,0
00:00.0,10163.64,10450,10157.58,10340,13607.57949,00:00.0,140707807.4,104438,7585.617737,78412759.72,0
00:00.0,10340,10475,10282.01,10385,5972.100059,00:00.0,61973312.99,62968,3446.591726,35777166.07,0
00:00.0,10385.33,10427.46,10353.02,10368.72,3804.404897,00:00.0,39499459.89,42789,1960.146524,20355285.51,0
00:00.0,10368,10475,10272,10424.5,7374.448834,00:00.0,76485200.19,62040,3655.189073,37932151.86,0
00:00.0,10424.5,10773,10394.08,10687.23,18640.7904,00:00.0,197929296.5,126888,9542.644403,101261492.4,0
00:00.0,10684.69,10713,10592.02,10647.37,4865.150679,00:00.0,51785528.72,52144,2575.685007,27420454.92,0
00:00.0,10646.29,10720,10468.06,10615.28,7341.481911,00:00.0,77944869.15,69247,3554.046531,37741827.08,0
00:00.0,10611.85,10650,10400.01,10604.74,6860.696356,00:00.0,72196737.06,62333,3465.289277,36477704.85,0
00:00.0,10603.92,10641.88,10531.02,10568,3686.135036,00:00.0,38985311.54,44776,1797.870374,19015810.23,0
00:00.0,10569.1,10578.86,10451.13,10523.84,5563.039551,00:00.0,58524925.06,54175,2822.294617,29692793.31,0
00:00.0,10520.96,10535,10369.89,10406.6,8538.277638,00:00.0,89028076.42,67434,4118.955827,42957380.84,0
00:00.0,10406.69,10712,10405,10695.23,10223.21938,00:00.0,108324634,76932,5851.501308,62013551.49,0
00:00.0,10698.81,10799,10485.07,10567.02,9072.521066,00:00.0,96466825.2,77807,4188.156253,44574084.88,0
00:00.0,10565.92,10575.2,10487.16,10550.37,4902.614286,00:00.0,51620023.84,47327,2084.504137,21946741.37,0
00:00.0,10550,10636.95,10511,10541.35,5120.677163,00:00.0,54108661.72,47789,2376.094881,25117255.42,0
00:00.0,10540.99,10648,10450,10568.1,8981.468739,00:00.0,94960481.49,64034,4044.21453,42791135.1,0
00:00.0,10567.51,10594,10511,10541.22,3703.96241,00:00.0,39083330.1,42789,1737.999918,18341969.49,0
00:00.0,10541.22,10900,10461.37,10533,7648.691864,00:00.0,80959206.6,66803,4688.174947,49778274.18,0
00:00.0,10532.94,10607.69,10491.36,10564.49,3613.546177,00:00.0,38129637.04,41104,1604.159394,16925714.92,0
00:00.0,10563.13,10698,10548.51,10639.64,7866.36047,00:00.0,83624826.27,54161,4013.240491,42702411.68,0
00:00.0,10639.61,10777.01,10637.11,10716.51,8697.104956,00:00.0,93101032.54,64062,5833.199033,62439381.85,0
00:00.0,10715.87,10880,10674,10834.87,8812.158308,00:00.0,94931564.78,68621,5171.60754,55758964.5,0
00:00.0,10834.37,10905.87,10666,10843,8453.75986,00:00.0,91554336.65,73060,4333.38924,46952632.58,0
00:00.0,10843.13,10857.84,10293.34,10372.75,16595.22802,00:00.0,174144719.9,122418,6350.323705,66575532.75,0
00:00.0,10374.17,10415.25,10150,10298.73,8375.029348,00:00.0,86306504.26,73012,4251.184418,43846800.71,0
00:00.0,10298.71,10380.81,10288.57,10333.84,3425.999717,00:00.0,35431625.05,37901,1682.302988,17404826.83,0
00:00.0,10334.63,10394.29,10301.11,10365.51,2971.76534,00:00.0,30755214.24,35178,1662.910368,17213582.61,0
00:00.0,10366.24,10476.06,10329.86,10417.1,6044.502868,00:00.0,62762627.82,46028,3922.435683,40737690.9,0
00:00.0,10417.12,10469.86,10367.75,10455.64,4042.5429,00:00.0,42081368.06,45047,2168.004104,22574231.95,0
00:00.0,10455.02,10558,10355,10465.72,8926.572379,00:00.0,93490484.94,75339,3997.841581,41900390.67,0
00:00.0,10465.76,10533.33,10450,10455.88,2226.494188,00:00.0,23329811.07,32518,1239.994492,12995175.99,0
00:00.0,10455.9,10559.01,10452.01,10541.4,2482.269583,00:00.0,26080819.39,30373,1200.828318,12610580.23,0
00:00.0,10542.56,10592.5,10502,10518.46,3048.095149,00:00.0,32135370.37,34521,1533.294307,16166882.9,0
00:00.0,10518,10528.68,10208,10387,8345.192203,00:00.0,86791344.13,59972,3225.395142,33544716.28,0
00:00.0,10386.98,10421,10353.79,10389.24,3316.824754,00:00.0,34459850.05,41850,1670.41795,17353857.8,0
00:00.0,10389.24,10430.08,10305,10340.06,3821.942201,00:00.0,39626553.41,39501,1402.411429,14543495.33,0
00:00.0,10340.39,10417.71,10320.98,10381.18,2970.348128,00:00.0,30807027.03,31535,1556.245312,16150504.18,0
00:00.0,10381.24,10404.74,10262,10298.96,3648.770307,00:00.0,37677426.88,36599,1603.285613,16566237.35,0
00:00.0,10300.22,10330.33,10090,10147.36,9273.789652,00:00.0,94959733.21,63198,2853.429757,29199131.5,0
00:00.0,10147.63,10480,10068.5,10413.26,10365.59283,00:00.0,106600286.3,81543,6461.6437,66545316.3,0
00:00.0,10413.28,10417.33,10290,10321.1,6192.238826,00:00.0,64082545.73,53020,2722.501352,28192461.97,0
00:00.0,10321.26,10338.14,10175.75,10312.7,5216.897745,00:00.0,53508858.68,49477,2413.887318,24769396.26,0
00:00.0,10311.44,10373,10211,10303.12,5138.438249,00:00.0,52895981.18,46622,2674.724944,27542193.45,0
